# Npar1  lmax1  Npar2  lmax2  L   ga    gb    E/Npar        (gab = 0)
  5      4      5      4      0   1.7   1.7   3.0702286691
  5      4      5      3      0   1.7   1.7   3.0778788955
  5      4      5      4      0   1.7   1.0   2.4729489179   
  5      4      5      4      0   0.0   1.0   0.9378345834
  5      0      5      4      0   0.0   1.0   0.9378345834
  1      any    5      4      0   any   1.0   1.5630576390
  0      any    5      4      0   any   1.0   1.8756691668
